block_id,line_group,block_number,service_id,depot_code,asset_class_new,service_day,total_distance_km,total_energy_require_medium_kwh,total_energy_require_heavy_kwh,soc_left_medium_percent_depot_only,soc_left_heavy_percent_depot_only,medium_success_depot_only,heavy_success_depot_only,soc_left_medium_percent_on_route_charge,soc_left_heavy_percent_on_route_charge,total_energy_received_medium,total_energy_received_heavy,medium_success_on_route_charge,heavy_success_on_route_charge
2162454,320.0,50.0,3,STC,40-ft,SUN,379.7381444541418,544.9972830868617,807.6093594114784,-6.630723951571214,-53.19314883182241,FAILURE,FAILURE,0.0,0.0,0.0,0.0,FAILURE,FAILURE
2162463,555.0,31.0,2,RTC,44-ft Double Deck,SAT,796.9287178553192,782.632385599974,964.7619429522715,-48.76460737588191,-81.05708208373608,FAILURE,FAILURE,63.029115781369086,60.04514532556389,630.5165986068951,795.8165625884513,SUCCESS,SUCCESS
2162464,555.0,30.0,2,RTC,44-ft Double Deck,SAT,841.1073364168888,826.3853753137796,1018.8449786481251,-56.52222966556375,-90.64627280995126,FAILURE,FAILURE,61.77161950624747,58.43858983532879,667.1773093290149,840.8386253193789,SUCCESS,SUCCESS
2162465,555.0,32.0,3,RTC,44-ft Double Deck,SUN,752.7500992937496,738.8793958861684,910.6789072564179,-41.00698508620006,-71.46789135752091,FAILURE,FAILURE,60.81470050396239,57.70339738100362,574.2743067285157,728.526068485278,SUCCESS,SUCCESS
2162466,555.0,31.0,3,RTC,44-ft Double Deck,SUN,796.9287178553192,782.632385599974,964.7619429522715,-48.76460737588191,-81.05708208373608,FAILURE,FAILURE,60.58870691589367,57.95354130249568,616.7526926056137,784.0199158983467,SUCCESS,SUCCESS
2162478,601.0,8.0,1,RTC,40-ft,MF,551.4077923761812,647.9596080909008,877.2807317178281,-24.886455335266096,-65.5462290279837,FAILURE,FAILURE,21.535272196267535,0.0,261.8185432778497,270.89548967631487,SUCCESS,FAILURE
2162480,601.0,43.0,1,RTC,40-ft,MF,260.1135596630884,316.6680704712905,434.3388474552407,33.853178994452044,12.989566054035345,SUCCESS,FAILURE,42.80795271273735,22.278776334374086,50.504923771129086,52.39114598111047,SUCCESS,SUCCESS
2162481,601.0,51.0,1,RTC,40-ft,MF,165.898125706505,175.48828608404457,226.73151491885508,58.88505565885735,49.79937678743705,SUCCESS,SUCCESS,58.885055658857354,53.16588628981675,0.0,18.987113593421554,SUCCESS,SUCCESS
2162482,601.0,44.0,1,RTC,40-ft,MF,179.1124350900338,212.16164796363336,288.22265084595693,52.382686531270686,38.89669311241899,SUCCESS,SUCCESS,56.9393935626644,44.149787387349676,25.699827657060496,29.627451710609137,SUCCESS,SUCCESS
2162483,601.0,32.0,1,RTC,40-ft,MF,128.79446220724975,144.54194898617362,191.9163475177285,64.37199486060751,55.9722788089134,SUCCESS,SUCCESS,64.37199486060753,55.97227880891341,0.0,0.0,SUCCESS,SUCCESS
2162484,601.0,4.0,1,RTC,40-ft,MF,423.4876451070864,517.1872618475654,711.665614747585,-1.6998691219087592,-36.181846586451236,FAILURE,FAILURE,26.198946387639445,0.0,157.34931947385172,157.1503873406374,SUCCESS,FAILURE
2162485,601.0,47.0,1,RTC,40-ft,MF,115.00156305180721,134.91562350734958,182.35142654936374,66.07879015827136,57.66818678202771,SUCCESS,SUCCESS,66.07879015827136,57.66818678202772,0.0,0.0,SUCCESS,SUCCESS
2162486,601.0,35.0,1,RTC,40-ft,MF,117.71583258644841,138.91412832850017,188.9801572348456,65.3698354027482,56.49287992289972,SUCCESS,SUCCESS,65.3698354027482,63.02084813774136,0.0,36.81774073170692,SUCCESS,SUCCESS
2162487,601.0,33.0,1,RTC,40-ft,MF,137.24358397238174,158.6169236815644,213.50121013245487,61.87643197135383,52.14517550843,SUCCESS,SUCCESS,67.11259527700938,58.1091304885429,29.531961043897184,33.63670608783684,SUCCESS,SUCCESS
2162488,601.0,12.0,1,RTC,40-ft,MF,121.08434808202324,142.54988309450005,193.42396744174533,64.72519803289006,55.70497031174728,SUCCESS,SUCCESS,64.72519803289003,55.7049703117473,0.0,0.0,SUCCESS,SUCCESS
2162489,601.0,26.0,1,RTC,40-ft,MF,43.80235425584568,49.269127871907735,65.43138834659486,81.2643390298036,78.398690009469,SUCCESS,SUCCESS,81.2643390298036,78.39869000946901,0.0,0.0,SUCCESS,SUCCESS
2162490,601.0,20.0,1,RTC,40-ft,MF,98.07925564299899,109.07620390737486,145.54114552464543,70.6602475341534,64.19483235378627,SUCCESS,SUCCESS,70.6602475341534,64.19483235378628,0.0,0.0,SUCCESS,SUCCESS
2162491,601.0,19.0,1,RTC,40-ft,MF,100.82287840855182,107.5777454338664,140.20021044808806,70.92593166066199,65.14180665814042,SUCCESS,SUCCESS,70.925931660662,65.14180665814042,0.0,0.0,SUCCESS,SUCCESS
2162492,601.0,11.0,1,RTC,40-ft,MF,109.27896202349018,120.09403864659927,158.2142506224642,68.70673073641856,61.94782790381841,SUCCESS,SUCCESS,68.70673073641858,61.9478279038184,0.0,0.0,SUCCESS,SUCCESS
2162493,601.0,1.0,1,RTC,40-ft,MF,166.7421339039736,185.12326671897694,247.59531918381487,57.17672575904664,46.10012071208956,SUCCESS,SUCCESS,60.3845512620312,49.75991206905287,18.09213583683288,20.64122325327304,SUCCESS,SUCCESS
2162494,601.0,49.0,1,RTC,40-ft,MF,109.42703024049891,126.36111688688837,171.5947476552712,67.59554665126095,59.57539935190227,SUCCESS,SUCCESS,67.59554665126095,67.78127220110008,0.0,46.28112286947567,SUCCESS,SUCCESS
2162495,601.0,45.0,1,RTC,40-ft,MF,95.65570575867692,105.58395928801271,139.7860191492346,71.27943984255094,65.21524483169601,SUCCESS,SUCCESS,71.27943984255096,65.215244831696,0.0,0.0,SUCCESS,SUCCESS
2162496,601.0,23.0,1,RTC,40-ft,MF,114.31624039314468,132.49902390364787,178.07766166566978,66.50726526531066,58.42594651317911,SUCCESS,SUCCESS,66.50726526531066,58.425946513179106,0.0,0.0,SUCCESS,SUCCESS
2162497,601.0,27.0,1,RTC,40-ft,MF,77.3155142591516,88.03874962910824,118.07678060089697,74.39029261895244,69.06440060267785,SUCCESS,SUCCESS,74.39029261895244,69.06440060267785,0.0,0.0,SUCCESS,SUCCESS
2162498,601.0,21.0,2,RTC,40-ft,SAT,461.43103808560187,569.0815269920747,782.9657875736835,-10.90097996313381,-48.823721201007714,FAILURE,FAILURE,53.9017675694788,17.930227938845874,365.4874960839352,376.4922731487742,SUCCESS,FAILURE
2162499,601.0,22.0,2,RTC,40-ft,SAT,545.6249096304768,674.7938078671814,929.666830296022,-29.644292175032156,-74.8345443787273,FAILURE,FAILURE,40.821137295410345,0.0,397.42502221329585,398.5433282740455,SUCCESS,FAILURE
2162500,601.0,27.0,2,RTC,40-ft,SAT,264.163506325071,324.2843477913392,445.81404876640573,32.502775214301565,10.954955892481257,SUCCESS,FAILURE,49.57988342260174,37.6912519287198,96.3148902948131,150.79270964438547,SUCCESS,SUCCESS
2162501,601.0,23.0,2,RTC,40-ft,SAT,362.84000844140473,446.35218809785715,613.8076957454064,10.859541117401218,-18.831151727908928,FAILURE,FAILURE,46.44328555959084,17.930806762461213,200.69231865394948,207.33744588568754,SUCCESS,FAILURE
2162502,601.0,25.0,2,RTC,40-ft,SAT,339.5744372928871,416.7871138125252,572.3930312066065,16.10157556515511,-11.488126100462132,FAILURE,FAILURE,54.765458268700826,29.218778429442022,218.06429844799783,229.5869415486594,SUCCESS,SUCCESS
2162503,601.0,24.0,2,RTC,40-ft,SAT,568.8664936650009,704.1029837628718,972.2459396840985,-34.840954567885056,-82.38403185888271,FAILURE,FAILURE,49.71486898837701,8.705709821623408,476.8948448573183,513.7461430780543,SUCCESS,FAILURE
2162504,601.0,26.0,2,RTC,40-ft,SAT,507.907450589572,628.4144756617676,866.95956150056,-21.421006323008434,-63.71623430860992,FAILURE,FAILURE,51.59044045632696,17.9016961026007,411.78455983545183,460.32512751922786,SUCCESS,FAILURE
2162505,601.0,28.0,2,RTC,40-ft,SAT,142.30690553235638,171.98993461178966,235.2412923993287,59.50533074259049,48.290550993026834,SUCCESS,SUCCESS,59.50533074259048,56.22673326808597,0.0,44.76006803133356,SUCCESS,SUCCESS
2162506,601.0,29.0,2,RTC,40-ft,SAT,203.2352059287137,248.13714120156442,340.5276705828672,46.00405297844603,29.622753442754046,SUCCESS,SUCCESS,48.28772714506137,39.93212586909139,12.879922299710643,58.14486048454262,SUCCESS,SUCCESS
2162507,601.0,47.0,3,RTC,40-ft,SUN,240.98340764869002,294.0577749183076,403.2349393783292,37.862096645690144,18.50444337263667,SUCCESS,FAILURE,59.426593626763115,44.733518313786746,121.62376297325153,147.9319826680865,SUCCESS,SUCCESS
2162508,601.0,45.0,3,RTC,40-ft,SUN,362.84000844140473,446.35218809785715,613.8076957454064,10.859541117401218,-18.831151727908928,FAILURE,FAILURE,55.137669991970824,33.07763244761584,249.72864685257258,292.76554274995965,SUCCESS,SUCCESS
2162509,601.0,44.0,3,RTC,40-ft,SUN,400.5027376892445,492.9343204023,677.679409390145,2.6002978010106443,-30.155923650734923,FAILURE,FAILURE,49.8103140703891,23.29828728894832,266.26449175929446,301.4817496998134,SUCCESS,SUCCESS
2162510,601.0,46.0,3,RTC,40-ft,SUN,507.9381932686436,627.955777173097,866.95956150056,-21.339676803740595,-63.71623430860992,FAILURE,FAILURE,62.58875140366158,45.391788291937374,473.3563350897484,615.3692474670866,SUCCESS,SUCCESS
2162511,601.0,41.0,3,RTC,40-ft,SUN,423.7683088377621,522.4993946876318,719.0940739289449,-2.6417366467432264,-37.49894927818171,FAILURE,FAILURE,47.56467521131513,17.88808615881101,283.16416287944924,312.3828798646389,SUCCESS,FAILURE
2162512,601.0,42.0,3,RTC,40-ft,SUN,606.5839527059057,750.4823159682855,1034.9532084795605,-43.064240419908785,-93.50234192900008,FAILURE,FAILURE,50.47938231005358,4.876339718218274,527.5860321969878,554.8557644903115,SUCCESS,FAILURE
2162513,601.0,43.0,3,RTC,40-ft,SUN,386.0201071177857,476.57876097088877,656.3868051334829,5.500219686012634,-26.380639208064338,FAILURE,FAILURE,55.35542220316027,36.3165866663446,281.18334219671283,353.61235393166635,SUCCESS,SUCCESS
2162514,601.0,48.0,3,RTC,40-ft,SUN,264.163506325071,324.2843477913392,445.81404876640573,32.502775214301565,10.954955892481257,SUCCESS,FAILURE,50.81076449065666,40.09615347721459,103.25705951864285,164.35635437789597,SUCCESS,SUCCESS
2162515,601.0,49.0,3,RTC,40-ft,SUN,203.2352059287137,248.13714120156442,340.5276705828672,46.00405297844603,29.622753442754046,SUCCESS,SUCCESS,48.28772714506137,36.94803606257121,12.879922299710643,41.3145939757689,SUCCESS,SUCCESS
2162516,601.0,17.0,1,RTC,40-ft,MF,108.39628077939605,119.08125576070732,155.69899493753832,68.88630217008736,62.39379522384073,SUCCESS,SUCCESS,68.88630217008736,62.39379522384072,0.0,0.0,SUCCESS,SUCCESS
2162517,601.0,46.0,1,RTC,40-ft,MF,111.018962092342,123.3487816091725,164.4354706339029,68.12964865085593,60.84477471030091,SUCCESS,SUCCESS,68.12964865085596,60.84477471030091,0.0,0.0,SUCCESS,SUCCESS
2162518,601.0,24.0,1,RTC,40-ft,MF,57.436324385091105,63.15249122628679,84.57785055035724,78.80274978257327,75.00392720738347,SUCCESS,SUCCESS,78.80274978257327,75.00392720738347,0.0,0.0,SUCCESS,SUCCESS
2162519,984.0,2.0,1,XHT,28-ft Shuttle,MF,421.50185643638554,596.8065507056212,858.3491559854208,-15.816764309507308,-62.189566664081696,FAILURE,FAILURE,52.678277109352955,33.187904429768764,386.31203360237186,537.9289369693165,SUCCESS,SUCCESS
2162521,984.0,6.0,1,XHT,28-ft Shuttle,MF,374.05393836381506,503.8937769850135,721.234569249951,0.6571317402458343,-37.87846972516862,FAILURE,FAILURE,48.3446673112151,11.411860278072423,268.9577006202666,277.99746121827934,SUCCESS,FAILURE
2162523,984.0,3.0,1,XHT,28-ft Shuttle,MF,397.6874933854546,534.582506585934,767.6334030323974,-4.784132373392544,-46.10521330361655,FAILURE,FAILURE,43.35602883556704,4.125256620830516,271.510509218532,283.2998503738813,SUCCESS,FAILURE
2162524,984.0,6.0,2,XHT,28-ft Shuttle,SAT,322.6755236782259,430.47212339484315,614.3433413187666,13.675155426446253,-18.926124347299048,FAILURE,FAILURE,55.28652676778234,30.137611018141737,234.6881343651355,276.71946746108586,SUCCESS,SUCCESS
2162525,984.0,2.0,2,XHT,28-ft Shuttle,SAT,357.4520250501521,477.5330406231278,684.7892740676975,5.331021166112093,-31.416537955265518,FAILURE,FAILURE,61.618783701529246,32.57886548899817,317.46298069975273,360.93407542564694,SUCCESS,SUCCESS
2162526,984.0,3.0,2,XHT,28-ft Shuttle,SAT,359.59448365036536,481.87148580078593,691.2259435496749,4.5617932977329945,-32.55779140951682,FAILURE,FAILURE,61.520500081668125,32.35978339155295,321.24710626139415,366.1351218780335,SUCCESS,SUCCESS
2162527,984.0,1.0,2,XHT,28-ft Shuttle,SAT,395.5450347852414,530.2440614082758,761.1967335504199,-4.014904505013435,-44.96395984936523,FAILURE,FAILURE,62.473481899811176,33.025427623040585,374.9944993232109,439.86014534436856,SUCCESS,SUCCESS
2162528,984.0,4.0,2,XHT,28-ft Shuttle,SAT,273.4395675928499,361.3889149823309,513.8887828695597,25.923951244267574,-1.1150324236807923,SUCCESS,FAILURE,55.9132904346504,35.00274210019248,169.1398730337591,203.70424831464513,SUCCESS,SUCCESS
2162529,984.0,1.0,3,XHT,28-ft Shuttle,SUN,348.7784356843864,469.3461094982686,674.3342074451349,6.782604698888547,-29.562802738499087,FAILURE,FAILURE,52.077643035622636,22.51567626600351,255.46401621918028,293.7226215853946,SUCCESS,SUCCESS
2162530,984.0,5.0,3,XHT,28-ft Shuttle,SUN,308.2160689647762,408.44983221061557,584.3347156184906,17.579816983933412,-13.605446031647261,FAILURE,FAILURE,61.37743009994951,38.053352885460505,247.01853797433074,291.35562589248764,SUCCESS,SUCCESS
2162531,984.0,4.0,3,XHT,28-ft Shuttle,SUN,295.39856190911564,390.28647891221243,554.8276179405842,20.80026969641624,-8.373691124217055,SUCCESS,FAILURE,62.39320353718687,41.565661401764295,234.58414686194635,281.6579482465347,SUCCESS,SUCCESS
2162532,984.0,3.0,3,XHT,28-ft Shuttle,SUN,346.30907869986544,461.1608529957636,660.742175101213,8.233891312807875,-27.152867925746975,FAILURE,FAILURE,61.88614139829306,37.10575279297884,302.5986904821364,362.41862085361345,SUCCESS,SUCCESS
2162533,984.0,7.0,3,XHT,28-ft Shuttle,SUN,284.58251394313663,377.7611026096951,537.9358818360442,23.02108109757179,-5.378702453199331,SUCCESS,FAILURE,55.00441804617285,32.63375890486522,180.38602039011,214.3902820594839,SUCCESS,SUCCESS
2162534,984.0,5.0,1,XHT,28-ft Shuttle,MF,249.42176729482765,366.4322589772764,529.9765168268,25.02974131608575,-3.967467522482262,SUCCESS,FAILURE,68.02171842839066,62.36857079059972,242.47475091339965,374.13525608578226,SUCCESS,SUCCESS
2162535,984.0,7.0,2,XHT,28-ft Shuttle,SAT,208.41906123940564,302.31365782960654,433.18897665960867,36.398287618864096,13.193443854679318,SUCCESS,FAILURE,68.59589280311451,65.32608328512552,181.5944932391725,294.0280863877164,SUCCESS,SUCCESS
2162536,984.0,5.0,2,XHT,28-ft Shuttle,SAT,275.6310076962874,404.6567373585794,581.4523931721783,18.252351532166777,-13.094395952513876,FAILURE,FAILURE,59.69082136890199,52.19622735174793,233.71296987918646,368.23911543603674,SUCCESS,SUCCESS
2162537,984.0,2.0,3,XHT,28-ft Shuttle,SUN,206.65793458486425,293.85431520197676,418.9264183179417,37.8981710634793,15.722266255684103,SUCCESS,FAILURE,69.31472412508134,68.72685080556651,177.18935926743558,298.94585686133684,SUCCESS,SUCCESS
2162538,984.0,6.0,3,XHT,28-ft Shuttle,SUN,166.07870538302882,235.17594230676315,335.669305708814,48.30213788887179,30.4841656544656,SUCCESS,SUCCESS,66.84304357416873,69.10650074397662,104.57070806507465,217.82996990484213,SUCCESS,SUCCESS
2162540,620.0,1.0,1,RTC,44-ft Double Deck,MF,526.9521167442389,545.7068076997077,696.7713259004054,-6.756526187891436,-33.54101523056832,FAILURE,FAILURE,75.93317757626771,70.74082122968738,466.3699292298575,588.1495576358425,SUCCESS,SUCCESS
2162541,620.0,3.0,1,RTC,44-ft Double Deck,MF,189.2273142842813,195.1849965738271,248.81223961879417,55.39273110393137,45.88435467751877,SUCCESS,SUCCESS,67.67575933278604,72.25268259008487,69.27627921074031,148.71736942687295,SUCCESS,SUCCESS
2162542,620.0,2.0,1,RTC,44-ft Double Deck,MF,414.3771825909197,428.8662039910809,547.4516304732017,13.95989290938282,-7.065891927872639,FAILURE,FAILURE,74.09243258577007,69.58301857804632,339.1475237748239,432.2998552533831,SUCCESS,SUCCESS
2162544,620.0,4.0,1,RTC,44-ft Double Deck,MF,358.0897155142601,370.4459021367675,472.7917827595998,24.318102458019954,6.171669723475215,SUCCESS,FAILURE,63.93425543678375,70.8726000877774,223.4351028002277,364.91324725466444,SUCCESS,SUCCESS
2162545,620.0,46.0,2,RTC,40-ft,SAT,468.7251685732346,482.74792939545,614.9280804187554,4.406395497260642,-19.029801492687117,FAILURE,FAILURE,63.974476795237734,53.28909465541854,335.96397852059073,407.87857427531605,SUCCESS,SUCCESS
2162546,620.0,44.0,2,RTC,40-ft,SAT,470.6646496675793,487.28650584539434,622.1114781868035,3.6016833607456875,-20.30345357922048,FAILURE,FAILURE,68.7835647338411,62.9389483004662,367.62581094425803,469.4871466014331,SUCCESS,SUCCESS
2162547,620.0,41.0,2,RTC,40-ft,SAT,470.6646496675793,487.28650584539434,622.1114781868035,3.6016833607456875,-20.30345357922048,FAILURE,FAILURE,64.81255207546488,61.64962386936716,345.22929955101614,462.21535681003456,SUCCESS,SUCCESS
2162548,620.0,45.0,2,RTC,40-ft,SAT,358.0897155142601,370.4459021367675,472.7917827595998,24.318102458019954,6.171669723475215,SUCCESS,FAILURE,75.67191544603428,72.46485059915344,289.63550525240066,373.89354013882536,SUCCESS,SUCCESS
2162549,620.0,43.0,2,RTC,40-ft,SAT,245.51478136094093,253.60529842814057,323.47208733239603,45.034521555294226,32.646793026170926,SUCCESS,SUCCESS,75.43437754995452,74.92378422809406,171.4551878098839,238.44223037884666,SUCCESS,SUCCESS
2162550,620.0,42.0,2,RTC,40-ft,SAT,245.51478136094093,253.60529842814057,323.47208733239603,45.034521555294226,32.646793026170926,SUCCESS,SUCCESS,66.50368974757208,71.43843231760137,121.08610860444702,218.78484560366786,SUCCESS,SUCCESS
2162551,620.0,45.0,3,RTC,40-ft,SUN,470.6646496675793,487.28650584539434,622.1114781868035,3.6016833607456875,-20.30345357922048,FAILURE,FAILURE,63.95312054444262,71.87676870501724,340.3821057160506,519.896453683101,SUCCESS,SUCCESS
2162552,620.0,44.0,3,RTC,40-ft,SUN,470.6646496675793,487.28650584539434,622.1114781868035,3.6016833607456875,-20.30345357922048,FAILURE,FAILURE,72.06021077449152,72.85722768402843,386.10609461352635,525.4262423247242,SUCCESS,SUCCESS
2162554,620.0,46.0,3,RTC,40-ft,SUN,358.0897155142601,370.4459021367675,472.7917827595998,24.318102458019954,6.171669723475215,SUCCESS,FAILURE,66.30175742324715,73.84271068308847,236.7878140038813,381.6646710122189,SUCCESS,SUCCESS
2162555,620.0,43.0,3,RTC,40-ft,SUN,470.6646496675793,487.28650584539434,622.1114781868035,3.6016833607456875,-20.30345357922048,FAILURE,FAILURE,64.56512216957402,71.27475047823144,343.8337948817917,516.5010708840291,SUCCESS,SUCCESS
2162556,620.0,41.0,1,RTC,40-ft,MF,165.951222766166,205.72491326541777,289.7801626999827,53.5239515486848,38.62053852837186,SUCCESS,SUCCESS,60.08416481987601,56.480649200841384,36.999602849518396,100.731024192728,SUCCESS,SUCCESS
2162557,620.0,28.0,1,RTC,40-ft,MF,552.4535503504817,692.250690779808,974.458736839738,-32.739484180817016,-82.77637178009539,FAILURE,FAILURE,50.02970219821978,5.807311185848755,466.8182111777674,499.6119719279244,SUCCESS,FAILURE
2162558,620.0,47.0,1,RTC,40-ft,MF,300.7784216646654,369.8566497616155,518.5655577078168,24.42257982950081,-1.9442478205348834,SUCCESS,FAILURE,58.46702761297509,37.48036971146169,192.01068549879483,222.35484288046075,SUCCESS,SUCCESS
2162559,620.0,23.0,1,RTC,40-ft,MF,533.7243279111692,665.336833982029,937.2437633621606,-27.967523755678904,-76.17797222733344,FAILURE,FAILURE,50.20172506336468,25.54416953296867,440.8745633394054,573.7128795281035,SUCCESS,SUCCESS
2162560,620.0,24.0,1,RTC,40-ft,MF,518.2334748489556,647.9795755992518,911.4977947286296,-24.889995673626203,-71.61308417174284,FAILURE,FAILURE,58.72340421789688,39.2509672058287,471.5795753881901,625.2732497695031,SUCCESS,SUCCESS
2162561,620.0,27.0,1,RTC,40-ft,MF,151.75589373548607,180.37043275914877,250.6237154118184,58.01942681575376,45.56317102627334,SUCCESS,SUCCESS,63.13956895624958,58.79473896717688,28.87760167239628,74.626043186696,SUCCESS,SUCCESS
2162562,620.0,33.0,1,RTC,40-ft,MF,108.41424806672592,124.99143303451896,171.60912229833616,67.83839839813494,59.57285065632338,SUCCESS,SUCCESS,67.83839839813496,59.57285065632338,0.0,0.0,SUCCESS,SUCCESS
2162563,620.0,32.0,1,RTC,40-ft,MF,102.09106635200271,117.38051978959273,161.49079338867165,69.18785110113605,61.366880604845456,SUCCESS,SUCCESS,69.18785110113606,61.366880604845456,0.0,0.0,SUCCESS,SUCCESS
2162564,620.0,31.0,1,RTC,40-ft,MF,102.09106635200271,117.38051978959273,161.49079338867165,69.18785110113605,61.366880604845456,SUCCESS,SUCCESS,69.18785110113606,61.366880604845456,0.0,0.0,SUCCESS,SUCCESS
2162565,620.0,26.0,1,RTC,40-ft,MF,120.81049491929664,143.9529254738882,198.43441854345514,64.47643165356594,54.8165924568342,SUCCESS,SUCCESS,64.47643165356591,54.8165924568342,0.0,0.0,SUCCESS,SUCCESS
2162566,620.0,29.0,1,RTC,40-ft,MF,102.09106635200271,117.38051978959273,161.49079338867165,69.18785110113605,61.366880604845456,SUCCESS,SUCCESS,69.18785110113606,61.366880604845456,0.0,0.0,SUCCESS,SUCCESS
2162567,620.0,25.0,1,RTC,40-ft,MF,108.89628204615877,132.75524948755225,186.42291101829485,66.46183519724251,56.94629237264277,SUCCESS,SUCCESS,66.46183519724252,61.611119640756705,0.0,26.30962579216265,SUCCESS,SUCCESS
2162568,312.0,55.0,2,STC,40-ft,SAT,563.281019309466,684.6968383145697,973.295371629972,-31.400148637335057,-82.57010135283191,FAILURE,FAILURE,34.618053960352384,0.0,372.34266265095704,400.5548094078074,SUCCESS,FAILURE
2162570,701.0,54.0,1,PCT,40-ft,MF,86.89649460481523,108.69534725505477,152.62498269925027,70.72777530938745,62.93883285474286,SUCCESS,SUCCESS,70.72777530938747,62.93883285474288,0.0,0.0,SUCCESS,SUCCESS
2162571,701.0,4.0,1,PCT,40-ft,MF,539.6728017459578,705.4680100965869,1005.0887590741006,-35.08298051357924,-88.20722678618804,FAILURE,FAILURE,45.93510565809109,3.1311331044395407,456.9420060082207,479.92819359731914,SUCCESS,FAILURE
2162572,701.0,12.0,1,PCT,40-ft,MF,460.2072534339588,604.985388082163,863.7213647079851,-17.266912780525352,-63.14208594113211,FAILURE,FAILURE,43.098476787867426,2.3802170061542594,340.46079716573524,365.95900402828863,SUCCESS,FAILURE
2162577,701.0,37.0,2,PCT,40-ft,SAT,321.0614764632056,412.66052954411293,583.2695874246785,16.83323944253317,-13.416593515013922,FAILURE,FAILURE,61.965413991384764,55.80028064351279,254.54546445552313,390.38317025409066,SUCCESS,SUCCESS
2162579,701.0,31.0,2,PCT,40-ft,SAT,501.5499088273104,668.674195656911,959.4933214187871,-28.559254549097695,-80.12292932957217,FAILURE,FAILURE,40.922387712402866,0.0,391.87646235486307,419.4962298979395,SUCCESS,FAILURE
2162581,701.0,34.0,2,PCT,40-ft,SAT,536.5555456644063,728.4641546831294,1043.7627230032526,-39.16031111403004,-95.06431258922919,FAILURE,FAILURE,39.332919832624654,7.520189738363495,442.7018225391325,578.5765931276227,SUCCESS,FAILURE
2162582,701.0,53.0,3,PCT,40-ft,SUN,398.5758300604723,531.190714333134,755.8268778747239,-4.182750768286166,-44.01185777920636,FAILURE,FAILURE,51.49635703439376,21.50936405738549,314.030168007115,369.5396911583779,SUCCESS,SUCCESS
2162583,701.0,56.0,3,PCT,40-ft,SUN,460.62555375349444,605.4893875794448,865.45176103619,-17.356274393518582,-63.4488938007429,FAILURE,FAILURE,36.748084084422175,0.0,305.14858181558577,335.19791704880066,SUCCESS,FAILURE
2162584,701.0,54.0,3,PCT,40-ft,SUN,467.4621512697496,626.3075738432291,895.1135258435241,-21.047442170785295,-68.70807195807164,FAILURE,FAILURE,45.407855537723464,6.461544954641273,374.8078790759893,423.95663938770076,SUCCESS,FAILURE
2162585,701.0,51.0,3,PCT,40-ft,SUN,351.56786025098984,473.5356994257345,679.0887446956257,6.039769605366229,-30.405805797096747,FAILURE,FAILURE,44.53317633266005,13.80627342975548,217.10281394193697,249.35612683944652,SUCCESS,FAILURE
2162586,701.0,57.0,3,PCT,40-ft,SUN,441.1638812173461,573.7740296316356,817.3063074883926,-11.732983977240348,-54.91246586673627,FAILURE,FAILURE,32.02637608377251,0.0,246.80279074411263,271.24032354506795,SUCCESS,FAILURE
2162587,701.0,52.0,3,PCT,40-ft,SUN,428.830720930163,575.3836157040641,823.1052654608912,-12.018371578734772,-55.94064990441334,FAILURE,FAILURE,29.644207460906518,0.0,234.9769457835768,261.48943203198934,SUCCESS,FAILURE
2162588,701.0,58.0,3,PCT,40-ft,SUN,273.63520633418756,354.50151513943155,504.80105791737566,27.145121429178808,0.49626632670644766,SUCCESS,FAILURE,41.50385057159004,16.59282028665457,80.9832323631993,90.78456433410736,SUCCESS,FAILURE
2162589,701.0,55.0,3,PCT,40-ft,SUN,490.421865260874,641.8532362522761,915.1917334818795,-23.803765292956758,-72.26803785139707,FAILURE,FAILURE,44.485723744327096,2.3802170061542594,385.15271817028076,420.3904660428931,SUCCESS,FAILURE
2162590,940.0,6.0,1,XNE,28-ft Shuttle,MF,309.6976533142555,448.34390640328047,645.4011308879338,10.506399573886444,-24.43282462552018,FAILURE,FAILURE,10.50639957388641,0.0,0.0,0.0,FAILURE,FAILURE
2162591,940.0,26.0,1,XNE,28-ft Shuttle,MF,139.80969794776905,197.07829864833636,281.200655480055,55.05703924674887,40.1417277517633,SUCCESS,SUCCESS,55.05703924674887,40.14172775176322,0.0,0.0,SUCCESS,SUCCESS
2162592,940.0,15.0,1,XNE,28-ft Shuttle,MF,228.02330372892933,323.7611498909706,466.4394476162191,32.5955407994733,7.2979702808122155,SUCCESS,FAILURE,32.59554079947334,7.297970280812205,0.0,0.0,SUCCESS,FAILURE
2162593,940.0,11.0,1,XNE,28-ft Shuttle,MF,80.75227723343342,107.85983578456278,152.68108953163792,70.87591564103496,62.92888483481598,SUCCESS,SUCCESS,70.87591564103498,62.92888483481593,0.0,0.0,SUCCESS,SUCCESS
2162594,940.0,9.0,2,XNE,28-ft Shuttle,SAT,254.66439025889485,360.41780952739884,520.7444011637932,26.09613306251794,-2.330567582232835,SUCCESS,FAILURE,26.096133062517985,0.0,0.0,0.0,SUCCESS,FAILURE
2162595,940.0,3.0,2,XNE,28-ft Shuttle,SAT,259.54548210420387,378.16672731252777,542.2435072221709,22.949161824019903,-6.142465819533849,SUCCESS,FAILURE,22.9491618240199,0.0,0.0,0.0,SUCCESS,FAILURE
